Index	Name	Name_new
6895	SNP_FB_0248617	FB_0248617
6896	SNP_FB_0248620	FB_0248620
6897	SNP_FB_0248621	FB_0248621
6898	SNP_FB_0248626	FB_0248626
6899	SNP_FB_0249063	FB_0249063
6900	SNP_FB_0249069	FB_0249069
6901	SNP_FB_0249074	FB_0249074
6902	SNP_FB_0249076	FB_0249076
6903	SNP_FB_0249079	FB_0249079
6904	SNP_FB_0249091	FB_0249091
6905	SNP_FB_0249098	FB_0249098
6906	SNP_FB_0249111	FB_0249111
6907	SNP_FB_0249112	FB_0249112
6908	SNP_FB_0249681	FB_0249681
6909	SNP_FB_0249691	FB_0249691
6910	SNP_FB_0249702	FB_0249702
6911	SNP_FB_0249704	FB_0249704
6912	SNP_FB_0249760	FB_0249760
6913	SNP_FB_0250474	FB_0250474
6914	SNP_FB_0250486	FB_0250486
6915	SNP_FB_0250495	FB_0250495
6916	SNP_FB_0250733	FB_0250733
6917	SNP_FB_0250746	FB_0250746
6918	SNP_FB_0250747	FB_0250747
6919	SNP_FB_0250756	FB_0250756
6920	SNP_FB_0250757	FB_0250757
6921	SNP_FB_0251410	FB_0251410
6922	SNP_FB_0251413	FB_0251413
6923	SNP_FB_0251414	FB_0251414
6924	SNP_FB_0251432	FB_0251432
6925	SNP_FB_0251435	FB_0251435
6926	SNP_FB_0251436	FB_0251436
6927	SNP_FB_0251437	FB_0251437
6928	SNP_FB_0251441	FB_0251441
6929	SNP_FB_0251446	FB_0251446
6930	SNP_FB_0251453	FB_0251453
6931	SNP_FB_0251458	FB_0251458
6932	SNP_FB_0252199	FB_0252199
6933	SNP_FB_0252201	FB_0252201
6934	SNP_FB_0252203	FB_0252203
6935	SNP_FB_0252229	FB_0252229
6936	SNP_FB_0252239	FB_0252239
6937	SNP_FB_0252931	FB_0252931
6938	SNP_FB_0252933	FB_0252933
6939	SNP_FB_0252941	FB_0252941
6940	SNP_FB_0252945	FB_0252945
6941	SNP_FB_0252951	FB_0252951
6942	SNP_FB_0252953	FB_0252953
6943	SNP_FB_0252956	FB_0252956
6944	SNP_FB_0252960	FB_0252960
6945	SNP_FB_0253385	FB_0253385
6946	SNP_FB_0253389	FB_0253389
6947	SNP_FB_0253392	FB_0253392
6948	SNP_FB_0253399	FB_0253399
6949	SNP_FB_0253401	FB_0253401
6950	SNP_FB_0253402	FB_0253402
6951	SNP_FB_0253407	FB_0253407
6952	SNP_FB_0253413	FB_0253413
6953	SNP_FB_0253620	FB_0253620
6954	SNP_FB_0253621	FB_0253621
6955	SNP_FB_0253624	FB_0253624
6956	SNP_FB_0253626	FB_0253626
6957	SNP_FB_0253627	FB_0253627
6958	SNP_FB_0253630	FB_0253630
6959	SNP_FB_0253631	FB_0253631
6960	SNP_FB_0253637	FB_0253637
6961	SNP_FB_0253638	FB_0253638
6962	SNP_FB_0253643	FB_0253643
6963	SNP_FB_0253665	FB_0253665
6964	SNP_FB_0254154	FB_0254154
6965	SNP_FB_0254155	FB_0254155
6966	SNP_FB_0254156	FB_0254156
6967	SNP_FB_0254158	FB_0254158
6968	SNP_FB_0254161	FB_0254161
6969	SNP_FB_0254694	FB_0254694
6970	SNP_FB_0254699	FB_0254699
6971	SNP_FB_0254702	FB_0254702
6972	SNP_FB_0254704	FB_0254704
6973	SNP_FB_0254713	FB_0254713
6974	SNP_FB_0254716	FB_0254716
6975	SNP_FB_0254722	FB_0254722
6976	SNP_FB_0254723	FB_0254723
6977	SNP_FB_0254729	FB_0254729
6978	SNP_FB_0254731	FB_0254731
6979	SNP_FB_0254735	FB_0254735
6980	SNP_FB_0255205	FB_0255205
6981	SNP_FB_0255206	FB_0255206
6982	SNP_FB_0255208	FB_0255208
6983	SNP_FB_0255209	FB_0255209
6984	SNP_FB_0255213	FB_0255213
6985	SNP_FB_0255229	FB_0255229
6986	SNP_FB_0255232	FB_0255232
6987	SNP_FB_0255922	FB_0255922
6988	SNP_FB_0255923	FB_0255923
6989	SNP_FB_0255927	FB_0255927
6990	SNP_FB_0255933	FB_0255933
6991	SNP_FB_0255936	FB_0255936
6992	SNP_FB_0255946	FB_0255946
6993	SNP_FB_0255952	FB_0255952
6994	SNP_FB_0256312	FB_0256312
6995	SNP_FB_0256314	FB_0256314
6996	SNP_FB_0256325	FB_0256325
6997	SNP_FB_0256327	FB_0256327
6998	SNP_FB_0256328	FB_0256328
6999	SNP_FB_0256329	FB_0256329
7000	SNP_FB_0256330	FB_0256330
7001	SNP_FB_0256335	FB_0256335
7002	SNP_FB_0256643	FB_0256643
7003	SNP_FB_0256644	FB_0256644
7004	SNP_FB_0256648	FB_0256648
7005	SNP_FB_0256657	FB_0256657
7006	SNP_FB_0256675	FB_0256675
7007	SNP_FB_0256862	FB_0256862
7008	SNP_FB_0256868	FB_0256868
7009	SNP_FB_0256872	FB_0256872
7010	SNP_FB_0256878	FB_0256878
7011	SNP_FB_0256887	FB_0256887
7012	SNP_FB_0257192	FB_0257192
7013	SNP_FB_0257217	FB_0257217
7014	SNP_FB_0257222	FB_0257222
7015	SNP_FB_0257612	FB_0257612
7016	SNP_FB_0257614	FB_0257614
7017	SNP_FB_0257618	FB_0257618
7018	SNP_FB_0257620	FB_0257620
7019	SNP_FB_0257629	FB_0257629
7020	SNP_FB_0257983	FB_0257983
7021	SNP_FB_0257985	FB_0257985
7022	SNP_FB_0257986	FB_0257986
7023	SNP_FB_0257987	FB_0257987
7024	SNP_FB_0257988	FB_0257988
7025	SNP_FB_0257989	FB_0257989
7026	SNP_FB_0257995	FB_0257995
7027	SNP_FB_0257996	FB_0257996
7028	SNP_FB_0257998	FB_0257998
7029	SNP_FB_0258761	FB_0258761
7030	SNP_FB_0258767	FB_0258767
7031	SNP_FB_0258781	FB_0258781
7032	SNP_FB_0259316	FB_0259316
7033	SNP_FB_0259319	FB_0259319
7034	SNP_FB_0259320	FB_0259320
7035	SNP_FB_0259322	FB_0259322
7036	SNP_FB_0259342	FB_0259342
7037	SNP_FB_0259347	FB_0259347
7038	SNP_FB_0259511	FB_0259511
7039	SNP_FB_0259548	FB_0259548
7040	SNP_FB_0260105	FB_0260105
7041	SNP_FB_0260106	FB_0260106
7042	SNP_FB_0260108	FB_0260108
7043	SNP_FB_0260131	FB_0260131
7044	SNP_FB_0260132	FB_0260132
7045	SNP_FB_0260784	FB_0260784
7046	SNP_FB_0260785	FB_0260785
7047	SNP_FB_0260791	FB_0260791
7048	SNP_FB_0260793	FB_0260793
7049	SNP_FB_0260796	FB_0260796
7050	SNP_FB_0260798	FB_0260798
7051	SNP_FB_0260802	FB_0260802
7052	SNP_FB_0260803	FB_0260803
7053	SNP_FB_0260805	FB_0260805
7054	SNP_FB_0260806	FB_0260806
7055	SNP_FB_0260942	FB_0260942
7056	SNP_FB_0260949	FB_0260949
7057	SNP_FB_0260960	FB_0260960
7058	SNP_FB_0261722	FB_0261722
7059	SNP_FB_0261723	FB_0261723
7060	SNP_FB_0261726	FB_0261726
7061	SNP_FB_0261728	FB_0261728
7062	SNP_FB_0261730	FB_0261730
7063	SNP_FB_0261743	FB_0261743
7064	SNP_FB_0261757	FB_0261757
7065	SNP_FB_0261760	FB_0261760
7066	SNP_FB_0262904	FB_0262904
7067	SNP_FB_0262905	FB_0262905
7068	SNP_FB_0262909	FB_0262909
7069	SNP_FB_0262913	FB_0262913
7070	SNP_FB_0262922	FB_0262922
7071	SNP_FB_0262929	FB_0262929
7072	SNP_FB_0262942	FB_0262942
7073	SNP_FB_0263745	FB_0263745
7074	SNP_FB_0263746	FB_0263746
7075	SNP_FB_0263747	FB_0263747
7076	SNP_FB_0263752	FB_0263752
7077	SNP_FB_0263760	FB_0263760
7078	SNP_FB_0264285	FB_0264285
7079	SNP_FB_0264289	FB_0264289
7080	SNP_FB_0264291	FB_0264291
7081	SNP_FB_0264294	FB_0264294
7082	SNP_FB_0264296	FB_0264296
7083	SNP_FB_0264668	FB_0264668
7084	SNP_FB_0264669	FB_0264669
7085	SNP_FB_0264670	FB_0264670
7086	SNP_FB_0264671	FB_0264671
7087	SNP_FB_0264674	FB_0264674
7088	SNP_FB_0265758	FB_0265758
7089	SNP_FB_0265759	FB_0265759
7090	SNP_FB_0266200	FB_0266200
7091	SNP_FB_0266201	FB_0266201
7092	SNP_FB_0266360	FB_0266360
7093	SNP_FB_0266363	FB_0266363
7094	SNP_FB_0266368	FB_0266368
7095	SNP_FB_0266372	FB_0266372
7096	SNP_FB_0266374	FB_0266374
7097	SNP_FB_0266376	FB_0266376
7098	SNP_FB_0266379	FB_0266379
7099	SNP_FB_0266599	FB_0266599
7100	SNP_FB_0266602	FB_0266602
7101	SNP_FB_0266603	FB_0266603
7102	SNP_FB_0266632	FB_0266632
7103	SNP_FB_0266637	FB_0266637
7104	SNP_FB_0266638	FB_0266638
7105	SNP_FB_0267062	FB_0267062
7106	SNP_FB_0267066	FB_0267066
7107	SNP_FB_0267067	FB_0267067
7108	SNP_FB_0267076	FB_0267076
7109	SNP_FB_0267854	FB_0267854
7110	SNP_FB_0267872	FB_0267872
7111	SNP_FB_0267874	FB_0267874
7112	SNP_FB_0268130	FB_0268130
7113	SNP_FB_0268132	FB_0268132
7114	SNP_FB_0268658	FB_0268658
7115	SNP_FB_0268660	FB_0268660
7116	SNP_FB_0269147	FB_0269147
7117	SNP_FB_0269149	FB_0269149
7118	SNP_FB_0269150	FB_0269150
7119	SNP_FB_0269152	FB_0269152
7120	SNP_FB_0269153	FB_0269153
7121	SNP_FB_0269154	FB_0269154
7122	SNP_FB_0269160	FB_0269160
7123	SNP_FB_0269343	FB_0269343
7124	SNP_FB_0269345	FB_0269345
7125	SNP_FB_0269350	FB_0269350
7126	SNP_FB_0269352	FB_0269352
7127	SNP_FB_0269355	FB_0269355
7128	SNP_FB_0269358	FB_0269358
7129	SNP_FB_0269926	FB_0269926
7130	SNP_FB_0269930	FB_0269930
7131	SNP_FB_0269936	FB_0269936
7132	SNP_FB_0269937	FB_0269937
7133	SNP_FB_0269941	FB_0269941
7134	SNP_FB_0270349	FB_0270349
7135	SNP_FB_0270352	FB_0270352
7136	SNP_FB_0270353	FB_0270353
7137	SNP_FB_0270355	FB_0270355
7138	SNP_FB_0270356	FB_0270356
7139	SNP_FB_0270357	FB_0270357
7140	SNP_FB_0270925	FB_0270925
7141	SNP_FB_0270928	FB_0270928
7142	SNP_FB_0271884	FB_0271884
7143	SNP_FB_0271886	FB_0271886
7144	SNP_FB_0271888	FB_0271888
7145	SNP_FB_0271890	FB_0271890
7146	SNP_FB_0271891	FB_0271891
7147	SNP_FB_0271892	FB_0271892
7148	SNP_FB_0271894	FB_0271894
7149	SNP_FB_0271909	FB_0271909
7150	SNP_FB_0271915	FB_0271915
7151	SNP_FB_0271916	FB_0271916
7152	SNP_FB_0272637	FB_0272637
7153	SNP_FB_0272639	FB_0272639
7154	SNP_FB_0272642	FB_0272642
7155	SNP_FB_0272664	FB_0272664
7156	SNP_FB_0273300	FB_0273300
7157	SNP_FB_0273301	FB_0273301
7158	SNP_FB_0273302	FB_0273302
7159	SNP_FB_0273303	FB_0273303
7160	SNP_FB_0273305	FB_0273305
7161	SNP_FB_0273311	FB_0273311
7162	SNP_FB_0273317	FB_0273317
7163	SNP_FB_0273322	FB_0273322
7164	SNP_FB_0273327	FB_0273327
7165	SNP_FB_0273783	FB_0273783
7166	SNP_FB_0273784	FB_0273784
7167	SNP_FB_0273786	FB_0273786
7168	SNP_FB_0273789	FB_0273789
7169	SNP_FB_0273793	FB_0273793
7170	SNP_FB_0273798	FB_0273798
7171	SNP_FB_0273800	FB_0273800
7172	SNP_FB_0273810	FB_0273810
7173	SNP_FB_0273811	FB_0273811
7174	SNP_FB_0273819	FB_0273819
7175	SNP_FB_0274556	FB_0274556
7176	SNP_FB_0274557	FB_0274557
7177	SNP_FB_0274558	FB_0274558
7178	SNP_FB_0274562	FB_0274562
7179	SNP_FB_0274563	FB_0274563
7180	SNP_FB_0274564	FB_0274564
7181	SNP_FB_0274565	FB_0274565
7182	SNP_FB_0275134	FB_0275134
7183	SNP_FB_0275136	FB_0275136
7184	SNP_FB_0275139	FB_0275139
7185	SNP_FB_0275141	FB_0275141
7186	SNP_FB_0275147	FB_0275147
7187	SNP_FB_0275149	FB_0275149
7188	SNP_FB_0275155	FB_0275155
7189	SNP_FB_0275156	FB_0275156
7190	SNP_FB_0275550	FB_0275550
7191	SNP_FB_0275552	FB_0275552
7192	SNP_FB_0275556	FB_0275556
7193	SNP_FB_0275558	FB_0275558
7194	SNP_FB_0275559	FB_0275559
7195	SNP_FB_0275561	FB_0275561
7196	SNP_FB_0275565	FB_0275565
7197	SNP_FB_0275982	FB_0275982
7198	SNP_FB_0275984	FB_0275984
7199	SNP_FB_0275986	FB_0275986
7200	SNP_FB_0276002	FB_0276002
7201	SNP_FB_0276003	FB_0276003
7202	SNP_FB_0276005	FB_0276005
7203	SNP_FB_0276011	FB_0276011
7204	SNP_FB_0276012	FB_0276012
7205	SNP_FB_0276809	FB_0276809
7206	SNP_FB_0276810	FB_0276810
7207	SNP_FB_0276811	FB_0276811
7208	SNP_FB_0276830	FB_0276830
7209	SNP_FB_0276835	FB_0276835
7210	SNP_FB_0276838	FB_0276838
7211	SNP_FB_0276841	FB_0276841
7212	SNP_FB_0277085	FB_0277085
7213	SNP_FB_0277090	FB_0277090
7214	SNP_FB_0277091	FB_0277091
7215	SNP_FB_0277093	FB_0277093
7216	SNP_FB_0277107	FB_0277107
7217	SNP_FB_0277111	FB_0277111
7218	SNP_FB_0277113	FB_0277113
7219	SNP_FB_0277138	FB_0277138
7220	SNP_FB_0277859	FB_0277859
7221	SNP_FB_0277864	FB_0277864
7222	SNP_FB_0277870	FB_0277870
7223	SNP_FB_0277871	FB_0277871
7224	SNP_FB_0277882	FB_0277882
7225	SNP_FB_0277885	FB_0277885
7226	SNP_FB_0278445	FB_0278445
7227	SNP_FB_0278452	FB_0278452
7228	SNP_FB_0278453	FB_0278453
7229	SNP_FB_0278456	FB_0278456
7230	SNP_FB_0278468	FB_0278468
7231	SNP_FB_0278471	FB_0278471
7232	SNP_FB_0278472	FB_0278472
7233	SNP_FB_0279012	FB_0279012
7234	SNP_FB_0279013	FB_0279013
7235	SNP_FB_0279015	FB_0279015
7236	SNP_FB_0279019	FB_0279019
7237	SNP_FB_0280058	FB_0280058
7238	SNP_FB_0280059	FB_0280059
7239	SNP_FB_0280065	FB_0280065
7240	SNP_FB_0280066	FB_0280066
7241	SNP_FB_0280070	FB_0280070
7242	SNP_FB_0280082	FB_0280082
7243	SNP_FB_0280501	FB_0280501
7244	SNP_FB_0280505	FB_0280505
7245	SNP_FB_0280517	FB_0280517
7246	SNP_FB_0280524	FB_0280524
7247	SNP_FB_0280533	FB_0280533
7248	SNP_FB_0280544	FB_0280544
7249	SNP_FB_0280549	FB_0280549
7250	SNP_FB_0280992	FB_0280992
7251	SNP_FB_0280993	FB_0280993
7252	SNP_FB_0280995	FB_0280995
7253	SNP_FB_0280998	FB_0280998
7254	SNP_FB_0281006	FB_0281006
7255	SNP_FB_0281008	FB_0281008
7256	SNP_FB_0281013	FB_0281013
7257	SNP_FB_0281019	FB_0281019
7258	SNP_FB_0281021	FB_0281021
7259	SNP_FB_0281399	FB_0281399
7260	SNP_FB_0281403	FB_0281403
7261	SNP_FB_0281404	FB_0281404
7262	SNP_FB_0281408	FB_0281408
7263	SNP_FB_0281409	FB_0281409
7264	SNP_FB_0281413	FB_0281413
7265	SNP_FB_0281415	FB_0281415
7266	SNP_FB_0281418	FB_0281418
7267	SNP_FB_0281446	FB_0281446
7268	SNP_FB_0281958	FB_0281958
7269	SNP_FB_0281962	FB_0281962
7270	SNP_FB_0281963	FB_0281963
7271	SNP_FB_0281967	FB_0281967
7272	SNP_FB_0281970	FB_0281970
7273	SNP_FB_0281972	FB_0281972
7274	SNP_FB_0281975	FB_0281975
7275	SNP_FB_0282004	FB_0282004
7276	SNP_FB_0282008	FB_0282008
7277	SNP_FB_0282757	FB_0282757
7278	SNP_FB_0282765	FB_0282765
7279	SNP_FB_0282767	FB_0282767
7280	SNP_FB_0282771	FB_0282771
7281	SNP_FB_0282772	FB_0282772
7282	SNP_FB_0282775	FB_0282775
7283	SNP_FB_0282776	FB_0282776
7284	SNP_FB_0282796	FB_0282796
7285	SNP_FB_0282798	FB_0282798
7286	SNP_FB_0282799	FB_0282799
7287	SNP_FB_0283067	FB_0283067
7288	SNP_FB_0283069	FB_0283069
7289	SNP_FB_0283075	FB_0283075
7290	SNP_FB_0283084	FB_0283084
7291	SNP_FB_0283091	FB_0283091
7292	SNP_FB_0283095	FB_0283095
7293	SNP_FB_0283098	FB_0283098
7294	SNP_FB_0284543	FB_0284543
7295	SNP_FB_0284547	FB_0284547
7296	SNP_FB_0284555	FB_0284555
7297	SNP_FB_0284557	FB_0284557
7298	SNP_FB_0284561	FB_0284561
7299	SNP_FB_0284577	FB_0284577
7300	SNP_FB_0284916	FB_0284916
7301	SNP_FB_0284918	FB_0284918
7302	SNP_FB_0284921	FB_0284921
7303	SNP_FB_0284922	FB_0284922
7304	SNP_FB_0284923	FB_0284923
7305	SNP_FB_0284925	FB_0284925
7306	SNP_FB_0284928	FB_0284928
7307	SNP_FB_0284942	FB_0284942
7308	SNP_FB_0284943	FB_0284943
7309	SNP_FB_0284946	FB_0284946
7310	SNP_FB_0285519	FB_0285519
7311	SNP_FB_0285525	FB_0285525
7312	SNP_FB_0285527	FB_0285527
7313	SNP_FB_0285528	FB_0285528
7314	SNP_FB_0285532	FB_0285532
7315	SNP_FB_0285533	FB_0285533
7316	SNP_FB_0285534	FB_0285534
7317	SNP_FB_0285536	FB_0285536
7318	SNP_FB_0285541	FB_0285541
7319	SNP_FB_0285869	FB_0285869
7320	SNP_FB_0285871	FB_0285871
7321	SNP_FB_0286271	FB_0286271
7322	SNP_FB_0286272	FB_0286272
7323	SNP_FB_0286275	FB_0286275
7324	SNP_FB_0286277	FB_0286277
7325	SNP_FB_0286279	FB_0286279
7326	SNP_FB_0286280	FB_0286280
7327	SNP_FB_0286281	FB_0286281
7328	SNP_FB_0286282	FB_0286282
7329	SNP_FB_0286285	FB_0286285
7330	SNP_FB_0286289	FB_0286289
7331	SNP_FB_0286352	FB_0286352
7332	SNP_FB_0286354	FB_0286354
7333	SNP_FB_0286355	FB_0286355
7334	SNP_FB_0286357	FB_0286357
7335	SNP_FB_0286360	FB_0286360
7336	SNP_FB_0286363	FB_0286363
7337	SNP_FB_0286365	FB_0286365
7338	SNP_FB_0286366	FB_0286366
7339	SNP_FB_0286377	FB_0286377
7340	SNP_FB_0286387	FB_0286387
7341	SNP_FB_0286987	FB_0286987
7342	SNP_FB_0286989	FB_0286989
7343	SNP_FB_0286992	FB_0286992
7344	SNP_FB_0286997	FB_0286997
7345	SNP_FB_0287531	FB_0287531
7346	SNP_FB_0287532	FB_0287532
7347	SNP_FB_0287533	FB_0287533
7348	SNP_FB_0287536	FB_0287536
7349	SNP_FB_0287537	FB_0287537
7350	SNP_FB_0287539	FB_0287539
7351	SNP_FB_0287540	FB_0287540
7352	SNP_FB_0287791	FB_0287791
7353	SNP_FB_0287796	FB_0287796
7354	SNP_FB_0287797	FB_0287797
7355	SNP_FB_0287920	FB_0287920
7356	SNP_FB_0287926	FB_0287926
7357	SNP_FB_0287930	FB_0287930
7358	SNP_FB_0287933	FB_0287933
7359	SNP_FB_0287947	FB_0287947
7360	SNP_FB_0288397	FB_0288397
7361	SNP_FB_0288398	FB_0288398
7362	SNP_FB_0288400	FB_0288400
7363	SNP_FB_0288402	FB_0288402
7364	SNP_FB_0288403	FB_0288403
7365	SNP_FB_0288409	FB_0288409
7366	SNP_FB_0288411	FB_0288411
7367	SNP_FB_0288672	FB_0288672
7368	SNP_FB_0288673	FB_0288673
7369	SNP_FB_0288676	FB_0288676
7370	SNP_FB_0288990	FB_0288990
7371	SNP_FB_0288991	FB_0288991
7372	SNP_FB_0288992	FB_0288992
7373	SNP_FB_0289002	FB_0289002
7374	SNP_FB_0289023	FB_0289023
7375	SNP_FB_0289029	FB_0289029
7376	SNP_FB_0289031	FB_0289031
7377	SNP_FB_0289376	FB_0289376
7378	SNP_FB_0289385	FB_0289385
7379	SNP_FB_0289388	FB_0289388
7380	SNP_FB_0289391	FB_0289391
7381	SNP_FB_0289411	FB_0289411
7382	SNP_FB_0289890	FB_0289890
7383	SNP_FB_0289903	FB_0289903
7384	SNP_FB_0289913	FB_0289913
7385	SNP_FB_0289914	FB_0289914
7386	SNP_FB_0289915	FB_0289915
7387	SNP_FB_0289917	FB_0289917
7388	SNP_FB_0290261	FB_0290261
7389	SNP_FB_0290264	FB_0290264
7390	SNP_FB_0290279	FB_0290279
7391	SNP_FB_0290290	FB_0290290
7392	SNP_FB_0290618	FB_0290618
7393	SNP_FB_0290637	FB_0290637
7394	SNP_FB_0290645	FB_0290645
7395	SNP_FB_0290833	FB_0290833
7396	SNP_FB_0290835	FB_0290835
7397	SNP_FB_0290842	FB_0290842
7398	SNP_FB_0290845	FB_0290845
7399	SNP_FB_0291045	FB_0291045
7400	SNP_FB_0291047	FB_0291047
7401	SNP_FB_0291049	FB_0291049
7402	SNP_FB_0291061	FB_0291061
7403	SNP_FB_0291077	FB_0291077
7404	SNP_FB_0291083	FB_0291083
7405	SNP_FB_0291629	FB_0291629
7406	SNP_FB_0291630	FB_0291630
7407	SNP_FB_0291638	FB_0291638
7408	SNP_FB_0291644	FB_0291644
7409	SNP_FB_0291654	FB_0291654
7410	SNP_FB_0292260	FB_0292260
7411	SNP_FB_0292262	FB_0292262
7412	SNP_FB_0292263	FB_0292263
7413	SNP_FB_0292264	FB_0292264
7414	SNP_FB_0292265	FB_0292265
7415	SNP_FB_0292273	FB_0292273
7416	SNP_FB_0292277	FB_0292277
7417	SNP_FB_0292279	FB_0292279
7418	SNP_FB_0292282	FB_0292282
7419	SNP_FB_0292284	FB_0292284
7420	SNP_FB_0292286	FB_0292286
7421	SNP_FB_0292295	FB_0292295
7422	SNP_FB_0292871	FB_0292871
7423	SNP_FB_0292874	FB_0292874
7424	SNP_FB_0292880	FB_0292880
7425	SNP_FB_0292885	FB_0292885
7426	SNP_FB_0293351	FB_0293351
7427	SNP_FB_0293367	FB_0293367
7428	SNP_FB_0293370	FB_0293370
7429	SNP_FB_0293372	FB_0293372
7430	SNP_FB_0293373	FB_0293373
7431	SNP_FB_0293376	FB_0293376
7432	SNP_FB_0293377	FB_0293377
7433	SNP_FB_0293397	FB_0293397
7434	SNP_FB_0294064	FB_0294064
7435	SNP_FB_0294070	FB_0294070
7436	SNP_FB_0294071	FB_0294071
7437	SNP_FB_0294076	FB_0294076
7438	SNP_FB_0294084	FB_0294084
7439	SNP_FB_0294085	FB_0294085
7440	SNP_FB_0294088	FB_0294088
7441	SNP_FB_0294089	FB_0294089
7442	SNP_FB_0294092	FB_0294092
7443	SNP_FB_0295067	FB_0295067
7444	SNP_FB_0295076	FB_0295076
7445	SNP_FB_0295109	FB_0295109
7446	SNP_FB_0295112	FB_0295112
7447	SNP_FB_0295121	FB_0295121
7448	SNP_FB_0295731	FB_0295731
7449	SNP_FB_0295734	FB_0295734
7450	SNP_FB_0295735	FB_0295735
7451	SNP_FB_0295736	FB_0295736
7452	SNP_FB_0295737	FB_0295737
7453	SNP_FB_0296210	FB_0296210
7454	SNP_FB_0296212	FB_0296212
7455	SNP_FB_0296213	FB_0296213
7456	SNP_FB_0296215	FB_0296215
7457	SNP_FB_0296218	FB_0296218
7458	SNP_FB_0296219	FB_0296219
7459	SNP_FB_0296220	FB_0296220
7460	SNP_FB_0296224	FB_0296224
7461	SNP_FB_0296240	FB_0296240
7462	SNP_FB_0296783	FB_0296783
7463	SNP_FB_0296786	FB_0296786
7464	SNP_FB_0296799	FB_0296799
7465	SNP_FB_0296801	FB_0296801
7466	SNP_FB_0296803	FB_0296803
7467	SNP_FB_0296810	FB_0296810
7468	SNP_FB_0297336	FB_0297336
7469	SNP_FB_0297343	FB_0297343
7470	SNP_FB_0297344	FB_0297344
7471	SNP_FB_0298169	FB_0298169
7472	SNP_FB_0298172	FB_0298172
7473	SNP_FB_0298177	FB_0298177
7474	SNP_FB_0298181	FB_0298181
7475	SNP_FB_0298182	FB_0298182
7476	SNP_FB_0298187	FB_0298187
7477	SNP_FB_0298860	FB_0298860
7478	SNP_FB_0298862	FB_0298862
7479	SNP_FB_0298866	FB_0298866
7480	SNP_FB_0298873	FB_0298873
7481	SNP_FB_0298877	FB_0298877
7482	SNP_FB_0298879	FB_0298879
7483	SNP_FB_0298880	FB_0298880
7484	SNP_FB_0299545	FB_0299545
7485	SNP_FB_0299546	FB_0299546
7486	SNP_FB_0299547	FB_0299547
7487	SNP_FB_0299551	FB_0299551
7488	SNP_FB_0299554	FB_0299554
7489	SNP_FB_0300197	FB_0300197
7490	SNP_FB_0300198	FB_0300198
7491	SNP_FB_0300630	FB_0300630
7492	SNP_FB_0300634	FB_0300634
7493	SNP_FB_0300635	FB_0300635
7494	SNP_FB_0300641	FB_0300641
7495	SNP_FB_0301345	FB_0301345
7496	SNP_FB_0301346	FB_0301346
7497	SNP_FB_0301349	FB_0301349
7498	SNP_FB_0301350	FB_0301350
7499	SNP_FB_0301353	FB_0301353
7500	SNP_FB_0301359	FB_0301359
7501	SNP_FB_0301362	FB_0301362
7502	SNP_FB_0301372	FB_0301372
7503	SNP_FB_0301373	FB_0301373
7504	SNP_FB_0301374	FB_0301374
7505	SNP_FB_0302304	FB_0302304
7506	SNP_FB_0302305	FB_0302305
7507	SNP_FB_0302311	FB_0302311
7508	SNP_FB_0302312	FB_0302312
7509	SNP_FB_0302315	FB_0302315
7510	SNP_FB_0303051	FB_0303051
7511	SNP_FB_0303052	FB_0303052
7512	SNP_FB_0303054	FB_0303054
7513	SNP_FB_0303060	FB_0303060
7514	SNP_FB_0303413	FB_0303413
7515	SNP_FB_0303416	FB_0303416
7516	SNP_FB_0303417	FB_0303417
7517	SNP_FB_0303425	FB_0303425
7518	SNP_FB_0303433	FB_0303433
7519	SNP_FB_0303438	FB_0303438
7520	SNP_FB_0303441	FB_0303441
7521	SNP_FB_0303445	FB_0303445
7522	SNP_FB_0303523	FB_0303523
7523	SNP_FB_0303528	FB_0303528
7524	SNP_FB_0303530	FB_0303530
7525	SNP_FB_0303531	FB_0303531
7526	SNP_FB_0303543	FB_0303543
7527	SNP_FB_0303588	FB_0303588
7528	SNP_FB_0303590	FB_0303590
7529	SNP_FB_0303603	FB_0303603
7530	SNP_FB_0303610	FB_0303610
7531	SNP_FB_0303614	FB_0303614
7532	SNP_FB_0304158	FB_0304158
7533	SNP_FB_0304159	FB_0304159
7534	SNP_FB_0304198	FB_0304198
7535	SNP_FB_0304638	FB_0304638
7536	SNP_FB_0304641	FB_0304641
7537	SNP_FB_0304648	FB_0304648
7538	SNP_FB_0304650	FB_0304650
7539	SNP_FB_0304652	FB_0304652
7540	SNP_FB_0304655	FB_0304655
7541	SNP_FB_0304660	FB_0304660
7542	SNP_FB_0304673	FB_0304673
7543	SNP_FB_0304716	FB_0304716
7544	SNP_FB_0304721	FB_0304721
7545	SNP_FB_0304722	FB_0304722
7546	SNP_FB_0304723	FB_0304723
7547	SNP_FB_0304729	FB_0304729
7548	SNP_FB_0304731	FB_0304731
7549	SNP_FB_0304732	FB_0304732
7550	SNP_FB_0304733	FB_0304733
7551	SNP_FB_0304737	FB_0304737
7552	SNP_FB_0304741	FB_0304741
7553	SNP_FB_0305337	FB_0305337
7554	SNP_FB_0305353	FB_0305353
7555	SNP_FB_0305354	FB_0305354
7556	SNP_FB_0305355	FB_0305355
7557	SNP_FB_0305361	FB_0305361
7558	SNP_FB_0305604	FB_0305604
7559	SNP_FB_0305605	FB_0305605
7560	SNP_FB_0305613	FB_0305613
